route_id,stop_name,arrival_time,departure_time
FR-04,Icb College,09:02:46,09:03:06
FR-04,Nadra Chowk,09:03:36,09:03:56
FR-04,Lodges Park,09:04:56,09:05:16
FR-04,Sukh Chayn Park,09:06:16,09:06:36
FR-04,Ministry Of Foreign Affairs,09:10:34,09:10:54
FR-04,Radio Pakistan,09:12:16,09:12:36
FR-04,National Library,09:13:56,09:14:16
FR-04,Secretariate Police Station,09:14:51,09:15:11
FR-04,Diplomatic Enclave Gate 4,09:17:25,09:17:45
FR-04,Aiwan E Sadar Colony,09:19:27,09:19:47
FR-04,Muslim Colony,09:21:07,09:21:27
FR-04,Bari Imam,09:25:35,09:25:35
FR-04,Pims Hospital,08:40:00,08:40:00
FR-04,Children Hospital,08:42:04,08:42:24
FR-04,Rescue 15,08:44:12,08:44:32
FR-04,Bank Colony,08:46:17,08:46:37
FR-04,Salai Centre,08:48:07,08:48:27
FR-04,Sitara Market,08:50:15,08:50:35
FR-04,Pully Stop,08:53:07,08:53:27
FR-04,Iqbal Hall,08:55:15,08:55:35
FR-04,G-6/1.2,08:58:49,08:59:09
FR-04,Melody Market,09:00:57,09:01:17
FR-04,Abpara Market,09:03:47,09:04:07
FR-04,Youth Hostel,09:06:07,09:06:27
FR-04,Metropolitan Corporation,09:10:47,09:11:07
FR-04,Icb College,09:12:46,09:13:06
FR-04,Nadra Chowk,09:13:36,09:13:56
FR-04,Lodges Park,09:14:56,09:15:16
FR-04,Sukh Chayn Park,09:16:16,09:16:36
FR-04,Ministry Of Foreign Affairs,09:20:34,09:20:54
FR-04,Radio Pakistan,09:22:16,09:22:36
FR-04,National Library,09:23:56,09:24:16
FR-04,Secretariate Police Station,09:24:51,09:25:11
FR-04,Diplomatic Enclave Gate 4,09:27:25,09:27:45
FR-04,Aiwan E Sadar Colony,09:29:27,09:29:47
FR-04,Muslim Colony,09:31:07,09:31:27
FR-04,Bari Imam,09:35:35,09:35:35
FR-04,Pims Hospital,08:50:00,08:50:00
FR-04,Children Hospital,08:52:04,08:52:24
FR-04,Rescue 15,08:54:12,08:54:32
FR-04,Bank Colony,08:56:17,08:56:37
FR-04,Salai Centre,08:58:07,08:58:27
FR-04,Sitara Market,09:00:15,09:00:35
FR-04,Pully Stop,09:03:07,09:03:27
FR-04,Iqbal Hall,09:05:15,09:05:35
FR-04,G-6/1.2,09:08:49,09:09:09
FR-04,Melody Market,09:10:57,09:11:17
FR-04,Abpara Market,09:13:47,09:14:07
FR-04,Youth Hostel,09:16:07,09:16:27
FR-04,Metropolitan Corporation,09:20:47,09:21:07
FR-04,Icb College,09:22:46,09:23:06
FR-04,Nadra Chowk,09:23:36,09:23:56
FR-04,Lodges Park,09:24:56,09:25:16
FR-04,Sukh Chayn Park,09:26:16,09:26:36
FR-04,Ministry Of Foreign Affairs,09:30:34,09:30:54
FR-04,Radio Pakistan,09:32:16,09:32:36
FR-04,National Library,09:33:56,09:34:16
FR-04,Secretariate Police Station,09:34:51,09:35:11
FR-04,Diplomatic Enclave Gate 4,09:37:25,09:37:45
FR-04,Aiwan E Sadar Colony,09:39:27,09:39:47
FR-04,Muslim Colony,09:41:07,09:41:27
FR-04,Bari Imam,09:45:35,09:45:35
FR-04,Pims Hospital,09:00:00,09:00:00
FR-04,Children Hospital,09:02:04,09:02:24
FR-04,Rescue 15,09:04:12,09:04:32
FR-04,Bank Colony,09:06:17,09:06:37
FR-04,Salai Centre,09:08:07,09:08:27
FR-04,Sitara Market,09:10:15,09:10:35
FR-04,Pully Stop,09:13:07,09:13:27
FR-04,Iqbal Hall,09:15:15,09:15:35
FR-04,G-6/1.2,09:18:49,09:19:09
FR-04,Melody Market,09:20:57,09:21:17
FR-04,Abpara Market,09:23:47,09:24:07
FR-04,Youth Hostel,09:26:07,09:26:27
FR-04,Metropolitan Corporation,09:30:47,09:31:07
FR-04,Icb College,09:32:46,09:33:06
FR-04,Nadra Chowk,09:33:36,09:33:56
FR-04,Lodges Park,09:34:56,09:35:16
FR-04,Sukh Chayn Park,09:36:16,09:36:36
FR-04,Ministry Of Foreign Affairs,09:40:34,09:40:54
FR-04,Radio Pakistan,09:42:16,09:42:36
FR-04,National Library,09:43:56,09:44:16
FR-04,Secretariate Police Station,09:44:51,09:45:11
FR-04,Diplomatic Enclave Gate 4,09:47:25,09:47:45
FR-04,Aiwan E Sadar Colony,09:49:27,09:49:47
FR-04,Muslim Colony,09:51:07,09:51:27
FR-04,Bari Imam,09:55:35,09:55:35
FR-04,Pims Hospital,09:10:00,09:10:00
FR-04,Children Hospital,09:12:04,09:12:24
FR-04,Rescue 15,09:14:12,09:14:32
FR-04,Bank Colony,09:16:17,09:16:37
FR-04,Salai Centre,09:18:07,09:18:27
FR-04,Sitara Market,09:20:15,09:20:35
FR-04,Pully Stop,09:23:07,09:23:27
FR-04,Iqbal Hall,09:25:15,09:25:35
FR-04,G-6/1.2,09:28:49,09:29:09
FR-04,Melody Market,09:30:57,09:31:17
FR-04,Abpara Market,09:33:47,09:34:07
FR-04,Youth Hostel,09:36:07,09:36:27
FR-04,Metropolitan Corporation,09:40:47,09:41:07
FR-04,Icb College,09:42:46,09:43:06
FR-04,Nadra Chowk,09:43:36,09:43:56
FR-04,Lodges Park,09:44:56,09:45:16
FR-04,Sukh Chayn Park,09:46:16,09:46:36
FR-04,Ministry Of Foreign Affairs,09:50:34,09:50:54
FR-04,Radio Pakistan,09:52:16,09:52:36
FR-04,National Library,09:53:56,09:54:16
FR-04,Secretariate Police Station,09:54:51,09:55:11
FR-04,Diplomatic Enclave Gate 4,09:57:25,09:57:45
FR-04,Aiwan E Sadar Colony,09:59:27,09:59:47
FR-04,Muslim Colony,10:01:07,10:01:27
FR-04,Bari Imam,10:05:35,10:05:35
FR-04,Pims Hospital,09:20:00,09:20:00
FR-04,Children Hospital,09:22:04,09:22:24
FR-04,Rescue 15,09:24:12,09:24:32
FR-04,Bank Colony,09:26:17,09:26:37
FR-04,Salai Centre,09:28:07,09:28:27
FR-04,Sitara Market,09:30:15,09:30:35
FR-04,Pully Stop,09:33:07,09:33:27
FR-04,Iqbal Hall,09:35:15,09:35:35
FR-04,G-6/1.2,09:38:49,09:39:09
FR-04,Melody Market,09:40:57,09:41:17
FR-04,Abpara Market,09:43:47,09:44:07
FR-04,Youth Hostel,09:46:07,09:46:27
FR-04,Metropolitan Corporation,09:50:47,09:51:07
FR-04,Icb College,09:52:46,09:53:06
FR-04,Nadra Chowk,09:53:36,09:53:56
FR-04,Lodges Park,09:54:56,09:55:16
FR-04,Sukh Chayn Park,09:56:16,09:56:36
FR-04,Ministry Of Foreign Affairs,10:00:34,10:00:54
FR-04,Radio Pakistan,10:02:16,10:02:36
FR-04,National Library,10:03:56,10:04:16
FR-04,Secretariate Police Station,10:04:51,10:05:11
FR-04,Diplomatic Enclave Gate 4,10:07:25,10:07:45
FR-04,Aiwan E Sadar Colony,10:09:27,10:09:47
FR-04,Muslim Colony,10:11:07,10:11:27
FR-04,Bari Imam,10:15:35,10:15:35
FR-04,Pims Hospital,09:30:00,09:30:00
FR-04,Children Hospital,09:32:04,09:32:24
FR-04,Rescue 15,09:34:12,09:34:32
FR-04,Bank Colony,09:36:17,09:36:37
FR-04,Salai Centre,09:38:07,09:38:27
FR-04,Sitara Market,09:40:15,09:40:35
FR-04,Pully Stop,09:43:07,09:43:27
FR-04,Iqbal Hall,09:45:15,09:45:35
FR-04,G-6/1.2,09:48:49,09:49:09
FR-04,Melody Market,09:50:57,09:51:17
FR-04,Abpara Market,09:53:47,09:54:07
FR-04,Youth Hostel,09:56:07,09:56:27
FR-04,Metropolitan Corporation,10:00:47,10:01:07
FR-04,Icb College,10:02:46,10:03:06
FR-04,Nadra Chowk,10:03:36,10:03:56
FR-04,Lodges Park,10:04:56,10:05:16
FR-04,Sukh Chayn Park,10:06:16,10:06:36
FR-04,Ministry Of Foreign Affairs,10:10:34,10:10:54
FR-04,Radio Pakistan,10:12:16,10:12:36
FR-04,National Library,10:13:56,10:14:16
FR-04,Secretariate Police Station,10:14:51,10:15:11
FR-04,Diplomatic Enclave Gate 4,10:17:25,10:17:45
FR-04,Aiwan E Sadar Colony,10:19:27,10:19:47
FR-04,Muslim Colony,10:21:07,10:21:27
FR-04,Bari Imam,10:25:35,10:25:35
FR-04,Pims Hospital,09:40:00,09:40:00
FR-04,Children Hospital,09:42:04,09:42:24
FR-04,Rescue 15,09:44:12,09:44:32
FR-04,Bank Colony,09:46:17,09:46:37
FR-04,Salai Centre,09:48:07,09:48:27
FR-04,Sitara Market,09:50:15,09:50:35
FR-04,Pully Stop,09:53:07,09:53:27
FR-04,Iqbal Hall,09:55:15,09:55:35
FR-04,G-6/1.2,09:58:49,09:59:09
FR-04,Melody Market,10:00:57,10:01:17
FR-04,Abpara Market,10:03:47,10:04:07
FR-04,Youth Hostel,10:06:07,10:06:27
FR-04,Metropolitan Corporation,10:10:47,10:11:07
FR-04,Icb College,10:12:46,10:13:06
FR-04,Nadra Chowk,10:13:36,10:13:56
FR-04,Lodges Park,10:14:56,10:15:16
FR-04,Sukh Chayn Park,10:16:16,10:16:36
FR-04,Ministry Of Foreign Affairs,10:20:34,10:20:54
FR-04,Radio Pakistan,10:22:16,10:22:36
FR-04,National Library,10:23:56,10:24:16
FR-04,Secretariate Police Station,10:24:51,10:25:11
FR-04,Diplomatic Enclave Gate 4,10:27:25,10:27:45
FR-04,Aiwan E Sadar Colony,10:29:27,10:29:47
FR-04,Muslim Colony,10:31:07,10:31:27
FR-04,Bari Imam,10:35:35,10:35:35
FR-04,Pims Hospital,09:50:00,09:50:00
FR-04,Children Hospital,09:52:04,09:52:24
FR-04,Rescue 15,09:54:12,09:54:32
FR-04,Bank Colony,09:56:17,09:56:37
FR-04,Salai Centre,09:58:07,09:58:27
FR-04,Sitara Market,10:00:15,10:00:35
FR-04,Pully Stop,10:03:07,10:03:27
FR-04,Iqbal Hall,10:05:15,10:05:35
FR-04,G-6/1.2,10:08:49,10:09:09
FR-04,Melody Market,10:10:57,10:11:17
FR-04,Abpara Market,10:13:47,10:14:07
FR-04,Youth Hostel,10:16:07,10:16:27
FR-04,Metropolitan Corporation,10:20:47,10:21:07
FR-04,Icb College,10:22:46,10:23:06
FR-04,Nadra Chowk,10:23:36,10:23:56
FR-04,Lodges Park,10:24:56,10:25:16
FR-04,Sukh Chayn Park,10:26:16,10:26:36
FR-04,Ministry Of Foreign Affairs,10:30:34,10:30:54
FR-04,Radio Pakistan,10:32:16,10:32:36
FR-04,National Library,10:33:56,10:34:16
FR-04,Secretariate Police Station,10:34:51,10:35:11
FR-04,Diplomatic Enclave Gate 4,10:37:25,10:37:45
FR-04,Aiwan E Sadar Colony,10:39:27,10:39:47
FR-04,Muslim Colony,10:41:07,10:41:27
FR-04,Bari Imam,10:45:35,10:45:35
FR-04,Pims Hospital,10:00:00,10:00:00
FR-04,Children Hospital,10:02:04,10:02:24
FR-04,Rescue 15,10:04:12,10:04:32
FR-04,Bank Colony,10:06:17,10:06:37
FR-04,Salai Centre,10:08:07,10:08:27
FR-04,Sitara Market,10:10:15,10:10:35
FR-04,Pully Stop,10:13:07,10:13:27
FR-04,Iqbal Hall,10:15:15,10:15:35
FR-04,G-6/1.2,10:18:49,10:19:09
FR-04,Melody Market,10:20:57,10:21:17
FR-04,Abpara Market,10:23:47,10:24:07
FR-04,Youth Hostel,10:26:07,10:26:27
FR-04,Metropolitan Corporation,10:30:47,10:31:07
FR-04,Icb College,10:32:46,10:33:06
FR-04,Nadra Chowk,10:33:36,10:33:56
FR-04,Lodges Park,10:34:56,10:35:16
FR-04,Sukh Chayn Park,10:36:16,10:36:36
FR-04,Ministry Of Foreign Affairs,10:40:34,10:40:54
FR-04,Radio Pakistan,10:42:16,10:42:36
FR-04,National Library,10:43:56,10:44:16
FR-04,Secretariate Police Station,10:44:51,10:45:11
FR-04,Diplomatic Enclave Gate 4,10:47:25,10:47:45
FR-04,Aiwan E Sadar Colony,10:49:27,10:49:47
FR-04,Muslim Colony,10:51:07,10:51:27
FR-04,Bari Imam,10:55:35,10:55:35
FR-04,Pims Hospital,10:10:00,10:10:00
FR-04,Children Hospital,10:12:04,10:12:24
FR-04,Rescue 15,10:14:12,10:14:32
FR-04,Bank Colony,10:16:17,10:16:37
FR-04,Salai Centre,10:18:07,10:18:27
FR-04,Sitara Market,10:20:15,10:20:35
FR-04,Pully Stop,10:23:07,10:23:27
FR-04,Iqbal Hall,10:25:15,10:25:35
FR-04,G-6/1.2,10:28:49,10:29:09
FR-04,Melody Market,10:30:57,10:31:17
FR-04,Abpara Market,10:33:47,10:34:07
FR-04,Youth Hostel,10:36:07,10:36:27
FR-04,Metropolitan Corporation,10:40:47,10:41:07
FR-04,Icb College,10:42:46,10:43:06
FR-04,Nadra Chowk,10:43:36,10:43:56
FR-04,Lodges Park,10:44:56,10:45:16
FR-04,Sukh Chayn Park,10:46:16,10:46:36
FR-04,Ministry Of Foreign Affairs,10:50:34,10:50:54
FR-04,Radio Pakistan,10:52:16,10:52:36
FR-04,National Library,10:53:56,10:54:16
FR-04,Secretariate Police Station,10:54:51,10:55:11
FR-04,Diplomatic Enclave Gate 4,10:57:25,10:57:45
FR-04,Aiwan E Sadar Colony,10:59:27,10:59:47
FR-04,Muslim Colony,11:01:07,11:01:27
FR-04,Bari Imam,11:05:35,11:05:35
FR-04,Pims Hospital,10:20:00,10:20:00
FR-04,Children Hospital,10:22:04,10:22:24
FR-04,Rescue 15,10:24:12,10:24:32
FR-04,Bank Colony,10:26:17,10:26:37
FR-04,Salai Centre,10:28:07,10:28:27
FR-04,Sitara Market,10:30:15,10:30:35
FR-04,Pully Stop,10:33:07,10:33:27
FR-04,Iqbal Hall,10:35:15,10:35:35
FR-04,G-6/1.2,10:38:49,10:39:09
FR-04,Melody Market,10:40:57,10:41:17
FR-04,Abpara Market,10:43:47,10:44:07
FR-04,Youth Hostel,10:46:07,10:46:27
FR-04,Metropolitan Corporation,10:50:47,10:51:07
FR-04,Icb College,10:52:46,10:53:06
FR-04,Nadra Chowk,10:53:36,10:53:56
FR-04,Lodges Park,10:54:56,10:55:16
FR-04,Sukh Chayn Park,10:56:16,10:56:36
FR-04,Ministry Of Foreign Affairs,11:00:34,11:00:54
FR-04,Radio Pakistan,11:02:16,11:02:36
FR-04,National Library,11:03:56,11:04:16
FR-04,Secretariate Police Station,11:04:51,11:05:11
FR-04,Diplomatic Enclave Gate 4,11:07:25,11:07:45
FR-04,Aiwan E Sadar Colony,11:09:27,11:09:47
FR-04,Muslim Colony,11:11:07,11:11:27
FR-04,Bari Imam,11:15:35,11:15:35
FR-04,Pims Hospital,10:30:00,10:30:00
FR-04,Children Hospital,10:32:04,10:32:24
FR-04,Rescue 15,10:34:12,10:34:32
FR-04,Bank Colony,10:36:17,10:36:37
FR-04,Salai Centre,10:38:07,10:38:27
FR-04,Sitara Market,10:40:15,10:40:35
FR-04,Pully Stop,10:43:07,10:43:27
FR-04,Iqbal Hall,10:45:15,10:45:35
FR-04,G-6/1.2,10:48:49,10:49:09
FR-04,Melody Market,10:50:57,10:51:17
FR-04,Abpara Market,10:53:47,10:54:07
FR-04,Youth Hostel,10:56:07,10:56:27
FR-04,Metropolitan Corporation,11:00:47,11:01:07
FR-04,Icb College,11:02:46,11:03:06
FR-04,Nadra Chowk,11:03:36,11:03:56
FR-04,Lodges Park,11:04:56,11:05:16
FR-04,Sukh Chayn Park,11:06:16,11:06:36
FR-04,Ministry Of Foreign Affairs,11:10:34,11:10:54
FR-04,Radio Pakistan,11:12:16,11:12:36
FR-04,National Library,11:13:56,11:14:16
FR-04,Secretariate Police Station,11:14:51,11:15:11
FR-04,Diplomatic Enclave Gate 4,11:17:25,11:17:45
FR-04,Aiwan E Sadar Colony,11:19:27,11:19:47
FR-04,Muslim Colony,11:21:07,11:21:27
FR-04,Bari Imam,11:25:35,11:25:35
FR-04,Pims Hospital,10:40:00,10:40:00
FR-04,Children Hospital,10:42:04,10:42:24
FR-04,Rescue 15,10:44:12,10:44:32
FR-04,Bank Colony,10:46:17,10:46:37
FR-04,Salai Centre,10:48:07,10:48:27
FR-04,Sitara Market,10:50:15,10:50:35
FR-04,Pully Stop,10:53:07,10:53:27
FR-04,Iqbal Hall,10:55:15,10:55:35
FR-04,G-6/1.2,10:58:49,10:59:09
FR-04,Melody Market,11:00:57,11:01:17
FR-04,Abpara Market,11:03:47,11:04:07
FR-04,Youth Hostel,11:06:07,11:06:27
FR-04,Metropolitan Corporation,11:10:47,11:11:07
FR-04,Icb College,11:12:46,11:13:06
FR-04,Nadra Chowk,11:13:36,11:13:56
FR-04,Lodges Park,11:14:56,11:15:16
FR-04,Sukh Chayn Park,11:16:16,11:16:36
FR-04,Ministry Of Foreign Affairs,11:20:34,11:20:54
FR-04,Radio Pakistan,11:22:16,11:22:36
FR-04,National Library,11:23:56,11:24:16
FR-04,Secretariate Police Station,11:24:51,11:25:11
FR-04,Diplomatic Enclave Gate 4,11:27:25,11:27:45
FR-04,Aiwan E Sadar Colony,11:29:27,11:29:47
FR-04,Muslim Colony,11:31:07,11:31:27
FR-04,Bari Imam,11:35:35,11:35:35
FR-04,Pims Hospital,10:50:00,10:50:00
FR-04,Children Hospital,10:52:04,10:52:24
FR-04,Rescue 15,10:54:12,10:54:32
FR-04,Bank Colony,10:56:17,10:56:37
FR-04,Salai Centre,10:58:07,10:58:27
FR-04,Sitara Market,11:00:15,11:00:35
FR-04,Pully Stop,11:03:07,11:03:27
FR-04,Iqbal Hall,11:05:15,11:05:35
FR-04,G-6/1.2,11:08:49,11:09:09
FR-04,Melody Market,11:10:57,11:11:17
FR-04,Abpara Market,11:13:47,11:14:07
FR-04,Youth Hostel,11:16:07,11:16:27
FR-04,Metropolitan Corporation,11:20:47,11:21:07
FR-04,Icb College,11:22:46,11:23:06
FR-04,Nadra Chowk,11:23:36,11:23:56
FR-04,Lodges Park,11:24:56,11:25:16
FR-04,Sukh Chayn Park,11:26:16,11:26:36
FR-04,Ministry Of Foreign Affairs,11:30:34,11:30:54
FR-04,Radio Pakistan,11:32:16,11:32:36
FR-04,National Library,11:33:56,11:34:16
FR-04,Secretariate Police Station,11:34:51,11:35:11
FR-04,Diplomatic Enclave Gate 4,11:37:25,11:37:45
FR-04,Aiwan E Sadar Colony,11:39:27,11:39:47
FR-04,Muslim Colony,11:41:07,11:41:27
FR-04,Bari Imam,11:45:35,11:45:35
FR-04,Pims Hospital,11:00:00,11:00:00
FR-04,Children Hospital,11:02:04,11:02:24
FR-04,Rescue 15,11:04:12,11:04:32
FR-04,Bank Colony,11:06:17,11:06:37
FR-04,Salai Centre,11:08:07,11:08:27
FR-04,Sitara Market,11:10:15,11:10:35
FR-04,Pully Stop,11:13:07,11:13:27
FR-04,Iqbal Hall,11:15:15,11:15:35
FR-04,G-6/1.2,11:18:49,11:19:09
FR-04,Melody Market,11:20:57,11:21:17
FR-04,Abpara Market,11:23:47,11:24:07
FR-04,Youth Hostel,11:26:07,11:26:27
FR-04,Metropolitan Corporation,11:30:47,11:31:07
FR-04,Icb College,11:32:46,11:33:06
FR-04,Nadra Chowk,11:33:36,11:33:56
FR-04,Lodges Park,11:34:56,11:35:16
FR-04,Sukh Chayn Park,11:36:16,11:36:36
FR-04,Ministry Of Foreign Affairs,11:40:34,11:40:54
FR-04,Radio Pakistan,11:42:16,11:42:36
FR-04,National Library,11:43:56,11:44:16
FR-04,Secretariate Police Station,11:44:51,11:45:11
FR-04,Diplomatic Enclave Gate 4,11:47:25,11:47:45
FR-04,Aiwan E Sadar Colony,11:49:27,11:49:47
FR-04,Muslim Colony,11:51:07,11:51:27
FR-04,Bari Imam,11:55:35,11:55:35
FR-04,Pims Hospital,11:10:00,11:10:00
FR-04,Children Hospital,11:12:04,11:12:24
FR-04,Rescue 15,11:14:12,11:14:32
FR-04,Bank Colony,11:16:17,11:16:37
FR-04,Salai Centre,11:18:07,11:18:27
FR-04,Sitara Market,11:20:15,11:20:35
FR-04,Pully Stop,11:23:07,11:23:27
FR-04,Iqbal Hall,11:25:15,11:25:35
FR-04,G-6/1.2,11:28:49,11:29:09
FR-04,Melody Market,11:30:57,11:31:17
FR-04,Abpara Market,11:33:47,11:34:07
FR-04,Youth Hostel,11:36:07,11:36:27
FR-04,Metropolitan Corporation,11:40:47,11:41:07
FR-04,Icb College,11:42:46,11:43:06
FR-04,Nadra Chowk,11:43:36,11:43:56
FR-04,Lodges Park,11:44:56,11:45:16
FR-04,Sukh Chayn Park,11:46:16,11:46:36
FR-04,Ministry Of Foreign Affairs,11:50:34,11:50:54
FR-04,Radio Pakistan,11:52:16,11:52:36
FR-04,National Library,11:53:56,11:54:16
FR-04,Secretariate Police Station,11:54:51,11:55:11
FR-04,Diplomatic Enclave Gate 4,11:57:25,11:57:45
FR-04,Aiwan E Sadar Colony,11:59:27,11:59:47
FR-04,Muslim Colony,12:01:07,12:01:27
FR-04,Bari Imam,12:05:35,12:05:35
FR-04,Pims Hospital,11:20:00,11:20:00
FR-04,Children Hospital,11:22:04,11:22:24
FR-04,Rescue 15,11:24:12,11:24:32
FR-04,Bank Colony,11:26:17,11:26:37
FR-04,Salai Centre,11:28:07,11:28:27
FR-04,Sitara Market,11:30:15,11:30:35
FR-04,Pully Stop,11:33:07,11:33:27
FR-04,Iqbal Hall,11:35:15,11:35:35
FR-04,G-6/1.2,11:38:49,11:39:09
FR-04,Melody Market,11:40:57,11:41:17
FR-04,Abpara Market,11:43:47,11:44:07
FR-04,Youth Hostel,11:46:07,11:46:27
FR-04,Metropolitan Corporation,11:50:47,11:51:07
FR-04,Icb College,11:52:46,11:53:06
FR-04,Nadra Chowk,11:53:36,11:53:56
FR-04,Lodges Park,11:54:56,11:55:16
FR-04,Sukh Chayn Park,11:56:16,11:56:36
FR-04,Ministry Of Foreign Affairs,12:00:34,12:00:54
FR-04,Radio Pakistan,12:02:16,12:02:36
FR-04,National Library,12:03:56,12:04:16
FR-04,Secretariate Police Station,12:04:51,12:05:11
FR-04,Diplomatic Enclave Gate 4,12:07:25,12:07:45
FR-04,Aiwan E Sadar Colony,12:09:27,12:09:47
FR-04,Muslim Colony,12:11:07,12:11:27
FR-04,Bari Imam,12:15:35,12:15:35
FR-04,Pims Hospital,11:30:00,11:30:00
FR-04,Children Hospital,11:32:04,11:32:24
FR-04,Rescue 15,11:34:12,11:34:32
FR-04,Bank Colony,11:36:17,11:36:37
FR-04,Salai Centre,11:38:07,11:38:27
FR-04,Sitara Market,11:40:15,11:40:35
FR-04,Pully Stop,11:43:07,11:43:27
FR-04,Iqbal Hall,11:45:15,11:45:35
FR-04,G-6/1.2,11:48:49,11:49:09
FR-04,Melody Market,11:50:57,11:51:17
FR-04,Abpara Market,11:53:47,11:54:07
FR-04,Youth Hostel,11:56:07,11:56:27
FR-04,Metropolitan Corporation,12:00:47,12:01:07
FR-04,Icb College,12:02:46,12:03:06
FR-04,Nadra Chowk,12:03:36,12:03:56
FR-04,Lodges Park,12:04:56,12:05:16
FR-04,Sukh Chayn Park,12:06:16,12:06:36
FR-04,Ministry Of Foreign Affairs,12:10:34,12:10:54
FR-04,Radio Pakistan,12:12:16,12:12:36
FR-04,National Library,12:13:56,12:14:16
FR-04,Secretariate Police Station,12:14:51,12:15:11
FR-04,Diplomatic Enclave Gate 4,12:17:25,12:17:45
FR-04,Aiwan E Sadar Colony,12:19:27,12:19:47
FR-04,Muslim Colony,12:21:07,12:21:27
FR-04,Bari Imam,12:25:35,12:25:35
FR-04,Pims Hospital,11:40:00,11:40:00
FR-04,Children Hospital,11:42:04,11:42:24
FR-04,Rescue 15,11:44:12,11:44:32
FR-04,Bank Colony,11:46:17,11:46:37
FR-04,Salai Centre,11:48:07,11:48:27
FR-04,Sitara Market,11:50:15,11:50:35
FR-04,Pully Stop,11:53:07,11:53:27
FR-04,Iqbal Hall,11:55:15,11:55:35
FR-04,G-6/1.2,11:58:49,11:59:09
FR-04,Melody Market,12:00:57,12:01:17
FR-04,Abpara Market,12:03:47,12:04:07
FR-04,Youth Hostel,12:06:07,12:06:27
FR-04,Metropolitan Corporation,12:10:47,12:11:07
FR-04,Icb College,12:12:46,12:13:06
FR-04,Nadra Chowk,12:13:36,12:13:56
FR-04,Lodges Park,12:14:56,12:15:16
FR-04,Sukh Chayn Park,12:16:16,12:16:36
FR-04,Ministry Of Foreign Affairs,12:20:34,12:20:54
FR-04,Radio Pakistan,12:22:16,12:22:36
FR-04,National Library,12:23:56,12:24:16
FR-04,Secretariate Police Station,12:24:51,12:25:11
FR-04,Diplomatic Enclave Gate 4,12:27:25,12:27:45
FR-04,Aiwan E Sadar Colony,12:29:27,12:29:47
FR-04,Muslim Colony,12:31:07,12:31:27
FR-04,Bari Imam,12:35:35,12:35:35
FR-04,Pims Hospital,11:50:00,11:50:00
FR-04,Children Hospital,11:52:04,11:52:24
FR-04,Rescue 15,11:54:12,11:54:32
FR-04,Bank Colony,11:56:17,11:56:37
FR-04,Salai Centre,11:58:07,11:58:27
FR-04,Sitara Market,12:00:15,12:00:35
FR-04,Pully Stop,12:03:07,12:03:27
FR-04,Iqbal Hall,12:05:15,12:05:35
FR-04,G-6/1.2,12:08:49,12:09:09
FR-04,Melody Market,12:10:57,12:11:17
FR-04,Abpara Market,12:13:47,12:14:07
FR-04,Youth Hostel,12:16:07,12:16:27
FR-04,Metropolitan Corporation,12:20:47,12:21:07
FR-04,Icb College,12:22:46,12:23:06
FR-04,Nadra Chowk,12:23:36,12:23:56
FR-04,Lodges Park,12:24:56,12:25:16
FR-04,Sukh Chayn Park,12:26:16,12:26:36
FR-04,Ministry Of Foreign Affairs,12:30:34,12:30:54
FR-04,Radio Pakistan,12:32:16,12:32:36
FR-04,National Library,12:33:56,12:34:16
FR-04,Secretariate Police Station,12:34:51,12:35:11
FR-04,Diplomatic Enclave Gate 4,12:37:25,12:37:45
FR-04,Aiwan E Sadar Colony,12:39:27,12:39:47
FR-04,Muslim Colony,12:41:07,12:41:27
FR-04,Bari Imam,12:45:35,12:45:35
FR-04,Pims Hospital,12:00:00,12:00:00
FR-04,Children Hospital,12:02:04,12:02:24
FR-04,Rescue 15,12:04:12,12:04:32
FR-04,Bank Colony,12:06:17,12:06:37
FR-04,Salai Centre,12:08:07,12:08:27
FR-04,Sitara Market,12:10:15,12:10:35
FR-04,Pully Stop,12:13:07,12:13:27
FR-04,Iqbal Hall,12:15:15,12:15:35
FR-04,G-6/1.2,12:18:49,12:19:09
FR-04,Melody Market,12:20:57,12:21:17
FR-04,Abpara Market,12:23:47,12:24:07
FR-04,Youth Hostel,12:26:07,12:26:27
FR-04,Metropolitan Corporation,12:30:47,12:31:07
FR-04,Icb College,12:32:46,12:33:06
FR-04,Nadra Chowk,12:33:36,12:33:56
FR-04,Lodges Park,12:34:56,12:35:16
FR-04,Sukh Chayn Park,12:36:16,12:36:36
FR-04,Ministry Of Foreign Affairs,12:40:34,12:40:54
FR-04,Radio Pakistan,12:42:16,12:42:36
FR-04,National Library,12:43:56,12:44:16
FR-04,Secretariate Police Station,12:44:51,12:45:11
FR-04,Diplomatic Enclave Gate 4,12:47:25,12:47:45
FR-04,Aiwan E Sadar Colony,12:49:27,12:49:47
FR-04,Muslim Colony,12:51:07,12:51:27
FR-04,Bari Imam,12:55:35,12:55:35
FR-04,Pims Hospital,12:10:00,12:10:00
FR-04,Children Hospital,12:12:04,12:12:24
FR-04,Rescue 15,12:14:12,12:14:32
FR-04,Bank Colony,12:16:17,12:16:37
FR-04,Salai Centre,12:18:07,12:18:27
FR-04,Sitara Market,12:20:15,12:20:35
FR-04,Pully Stop,12:23:07,12:23:27
FR-04,Iqbal Hall,12:25:15,12:25:35
FR-04,G-6/1.2,12:28:49,12:29:09
